 ID	   위도	     경도	        지오이드고	       정밀도
642	35.84962	128.57340	  28.781		-
643	35.83531	128.56339	  28.798		-
644	35.85588	128.57673	  28.774		-
645	35.84426	128.58230	  28.816		-
646	35.84515	128.57228	  28.789		-
647	35.83799	128.57562	  28.822		-
648	35.85231	128.59676	  28.830		-
649	35.83531	128.60454	  28.896		-
650	35.85588	128.60232	  28.835		-
651	35.84426	128.59453	  28.845		-
652	35.85499	128.59453	  28.819		-
653	35.84157	128.58230	  28.826		-
654	35.84247	128.58563	  28.830		-
655	35.83799	128.56227	  28.786		-
656	35.83620	128.55894	  28.782		-
657	35.85320	128.59342	  28.820		-
658	35.83173	128.55894	  28.796		-
659	35.84694	128.56783	  28.773		-
660	35.83352	128.55894	  28.791		-
661	35.85052	128.58563	  28.809		-
662	35.84694	128.58007	  28.804		-
663	35.85231	128.57340	  28.775		-
664	35.85499	128.57673	  28.777		-
665	35.84336	128.57896	  28.812		-
666	35.84426	128.59231	  28.840		-
667	35.83620	128.59342	  28.870		-
668	35.85320	128.60232	  28.841		-
669	35.84604	128.56783	  28.776		-
670	35.84604	128.59231	  28.835		-
671	35.84336	128.59342	  28.845		-
672	35.85231	128.59453	  28.825		-
673	35.84783	128.57451	  28.788		-
674	35.85588	128.59008	  28.806		-
675	35.82994	128.55894	  28.802		-
676	35.83978	128.56561	  28.789		-
677	35.83799	128.57785	  28.828		-
678	35.83263	128.56227	  28.803		-
679	35.85678	128.57562	  28.769		-
680	35.83889	128.58341	  28.838		-
681	35.84604	128.59676	  28.845		-
682	35.84068	128.57562	  28.812		-
683	35.83442	128.56672	  28.810		-
684	35.85141	128.57562	  28.782		-
685	35.83978	128.57896	  28.824		-
686	35.82279	128.58452	  28.906		-
687	35.83620	128.59564	  28.875		-
688	35.83799	128.59453	  28.867		-
689	35.84426	128.60454	  28.868		-
690	35.84068	128.57340	  28.807		-
691	35.83799	128.57673	  28.825		-
692	35.84783	128.58786	  28.820		-
693	35.83799	128.57451	  28.819		-
694	35.83173	128.60121	  28.901		-
695	35.85141	128.58118	  28.796		-
696	35.84604	128.56895	  28.778		-
697	35.84157	128.59564	  28.857		-
698	35.84515	128.59676	  28.847		-
699	35.84068	128.55894	  28.768		-
700	35.83620	128.56672	  28.804		-
701	35.85678	128.57896	  28.778		-
702	35.83442	128.58118	  28.848		-
703	35.84336	128.59564	  28.851		-
704	35.84873	128.56783	  28.769		-
705	35.83978	128.56116	  28.777		-
706	35.83710	128.57228	  28.816		-
707	35.84515	128.57006	  28.783		-
708	35.85409	128.60121	  28.837		-
709	35.84962	128.58118	  28.800		-
710	35.85678	128.58674	  28.796		-
711	35.83978	128.57228	  28.807		-
712	35.84694	128.60121	  28.854		-
713	35.83799	128.56672	  28.798		-
714	35.84694	128.57117	  28.782		-
715	35.84426	128.58118	  28.814		-
716	35.83442	128.55449	  28.775		-
717	35.84336	128.57451	  28.800		-
718	35.84426	128.58674	  28.827		-
719	35.83442	128.60343	  28.897		-
720	35.84157	128.57117	  28.798		-
721	35.83889	128.56116	  28.780		-
722	35.83620	128.57340	  28.822		-
723	35.84068	128.57673	  28.815		-
724	35.83889	128.57896	  28.827		-
725	35.83978	128.57785	  28.821		-
726	35.85499	128.57562	  28.774		-
727	35.84604	128.57006	  28.781		-
