index,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용가능시간,이용자 제한,충전용량,비고,WGS84,GRS80
26615,차지비,노변청구아파트,1,AC완속,대구광역시 ,수성구 ,"대구광역시 수성구 시지로 21 (시지동, 노변청구아파트)",,,,입주민 등 거주자 외 출입 제한,"('35.8414246187903', '128.693181907192')","(1107818.7898914516, 1761033.5545338418)"
26705,차지비,대구 달서구 하나빌딩,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 상화로 300-13건물앞 지상주차장,24시간 이용가능,,,,"('35.807629648174', '128.546703638969')","(1094650.282678529, 1757255.46447331)"
26707,차지비,대구 동구 기아자동차동촌대리점,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 아양로 313건물앞 지상주차장,24시간 이용가능,,,,"('35.8924295200016', '128.643471311653')","(1103349.769716271, 1766735.6192727848)"
26708,차지비,대구 수성구 쉐보레시지바로서비스,1,AC완속,대구광역시 ,수성구 ,대구광역시 수성구 노변공원로 103건물앞 지상주차장,24시간 이용가능,,,,"('35.8337544174017', '128.699304940262')","(1108369.2552002335, 1760176.068609159)"
26709,차지비,대구가톨릭의과대학병원,1,AC완속,대구광역시 ,남구 ,"대구광역시 남구 두류공원로17길 33 (대명동, 대구가톨릭의과대학병원)(3056-6 (대구가톨릭의과대학병원))",~,,,,"('35.8441875221815', '128.56582319477')","(1096369.1452205807, 1761342.4317913195)"
26715,차지비,대구광역시 롯데시네마(대구상인점),1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 월곡로 247 1층 주차요금소 입구,24시간 이용가능,,,,"('35.816446634885', '128.539272874038')","(1093982.2512853502, 1758241.1546292468)"
26717,차지비,대구광역시 우성빌딩,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 월곡로 180 주차장,24시간 이용가능,,,,"('35.8122255284346', '128.545115223733')","(1094507.4829462129, 1757769.2583667599)"
26718,차지비,대구광역시 이마트(만촌점),1,AC완속,대구광역시 ,수성구 ,대구광역시 수성구 동원로136 별관2층 B구역,10:00~23:59,,,,"('35.8712064928348', '128.637147299293')","(1102781.236217154, 1764363.0026812912)"
26720,차지비,대구광역시 이마트(월배점),1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 진천로 92 본관3층 H구역,10:00~23:59,,,,"('35.8171856274443', '128.523655086414')","(1092578.200353622, 1758323.7698939505)"
26721,차지비,대구광역시 이마트TR(비산점),1,AC완속,대구광역시 ,서구 ,대구광역시 서구 팔달로 54 본관4층 C구역,10:00~23:00,,,,"('35.8899046563534', '128.5559624796')","(1095482.659461185, 1766453.3535368042)"
26723,차지비,대구대학교,1,AC완속,대구광역시 ,남구 ,대구광역시 남구 성당로50길 33대구대학교 평생교육원 주변 학생회관 앞,08:00~22:00,,,,"('35.8559450266089', '128.575071760135')","(1097200.5982490447, 1762656.8555000473)"
26725,차지비,대구범물신화맨션,1,AC완속,대구광역시 ,수성구 ,"대구광역시 수성구 지범로40길 6 (범물동, 신화에덴아파트)지하주차장",,,,입주민 등 거주자 외 출입 제한,"('35.8188374650329', '128.63951796316')","(1102994.3606936424, 1758508.4361641463)"
26727,차지비,대구시 강서소방서,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 다사읍 달구벌대로 920 주차장,24시간,,,,"('35.8554228156061', '128.467426171603')","(1087523.178340825, 1762598.475209631)"
26728,차지비,대구시 남구 미리내맨션,1,AC완속,대구광역시 ,남구 ,대구광역시 남구 효성로 13지상주차장,24시간 이용가능,,,,"('35.8337262296262', '128.598928922243')","(1099345.3751849718, 1760172.9173723774)"
26730,차지비,대구시 남구 테리컴퍼니,1,AC완속,대구광역시 ,남구 ,대구광역시 남구 중앙대로32길 80주차장,24시간 이용가능,,,,"('35.8474117013892', '128.595028698684')","(1098994.7421341313, 1761702.8771237414)"
26731,차지비,대구시 달서구  레드모터스,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 파도고개로 92,24시간 이용가능,,,,"('35.8545408095445', '128.570167498531')","(1096759.701417796, 1762499.8718294867)"
26733,차지비,대구시 달서구 강영대주왕산삼계탕,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 상화로 34주차장,24시간 이용가능,음식점 시설 이용자로 제한,,,"('35.8083878540843', '128.517651586971')","(1092038.4812084057, 1757340.2276839684)"
26735,차지비,대구시 달서구 낙동생오리,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 수밭길 15,24시간 이용가능,,,,"('35.7974332807918', '128.548476426675')","(1094809.6576354867, 1756115.567217662)"
26737,차지비,대구시 달서구 듬북칼국수,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 월곡로 16,24시간 이용가능,,,,"('35.7990291031701', '128.549731261731')","(1094922.4682570666, 1756293.971298384)"
26739,차지비,대구시 달서구 비너스모텔,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 대명천로11길 40지상주차장,비개방(업소고객전용),비개방(업소고객전용),7kW,비개방(업소고객전용),"('35.8377641672436', '128.555405606318')","(1095432.5961315215, 1760624.3363764223)"
26741,차지비,대구시 달서구 상인장미3단지,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 상화로 370지하주차장,09:00~18:00,거주자외 출입제한,,,"('35.8077143368034', '128.552122872461')","(1095137.4758723981, 1757264.9321918236)"
26743,차지비,대구시 달서구 세강병원,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 구마로 220지상주차장,24시간 이용가능,,,,"('35.8366429815801', '128.551695571981')","(1095099.0612357343, 1760498.994044885)"
26745,차지비,대구시 달서구 신월성미소지움,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 조암로 32주차장,24시간 이용가능,거주자외 출입제한,,,"('35.8252257871689', '128.526217475663')","(1092808.5610871085, 1759222.6151063184)"
26747,차지비,대구시 달서구 월배데시앙아파트,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 조암남로 123105동 지하 2층 C10(월배 태영데시앙 105동 지하 2층 C10),24시간 이용가능,,7kW,,"('35.8185526462862', '128.5205703446')","(1092300.879729064, 1758476.595009787)"
26750,차지비,대구시 달서구 일신테크노밸리지식산업센터,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 달서대로 555옥상주차장,24시간 이용가능,,,,"('35.8487612201533', '128.491278484552')","(1089667.5193336857, 1761853.7458280537)"
26756,차지비,대구시 달서구 제논29모터스,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 월곡로94길 58-10주차장,24시간 이용가능,,,,"('35.8359230995915', '128.528774182275')","(1093038.4109472253, 1760418.5152358701)"
26758,차지비,대구시 달서구 젠모텔,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 호산동로 90-14(호산동 708-10),24시간 이용가능,,,,"('35.8429076966578', '128.487319375944')","(1089311.5924723588, 1761199.354404296)"
26760,차지비,대구시 달서구 화림빌딩,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 월배로 327,24시간 이용가능,사업장 거주자외 출입제한,,,"('35.8248910754441', '128.546042673259')","(1094590.8613607774, 1759185.1961940501)"
26762,차지비,대구시 달서소방서,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 학산로 75 주차장,24시간,,,,"('35.8310595731462', '128.534732158566')","(1093574.0375266098, 1759874.7999851382)"
26763,차지비,대구시 달성구 비슬농장식당,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 옥포읍 옥포로111길 95-23,24시간 이용가능,음식점 시설 이용자로 제한,,,"('35.7388672772652', '128.495407938535')","(1090038.7603731956, 1749568.2132246331)"
26765,차지비,대구시 달성군 대구식당,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 다사읍 강정본길 83,24시간 이용가능,,,,"('35.8424867426033', '128.462486645442')","(1087079.1111992032, 1761152.2940784476)"
26767,차지비,대구시 달성군 비너스모텔,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 옥포읍 옥포로113길 3지상주차장,비개방(업소고객전용),비개방(업소고객전용),7kW,비개방(업소고객전용),"('35.7462506980231', '128.491909257587')","(1089724.2263070946, 1750393.638667219)"
26769,차지비,대구시 달성군 서재보성타운,1,AC완속,대구광역시 ,달성군 ,"대구광역시 달성군 다사읍 서재로30길 17102동, 103동,105동,114동, 116동 지하주차장(145 서재보성타운)",24시간 이용가능,,,,"('35.8758960606048', '128.500309751446')","(1090479.4370650887, 1764887.2703180704)"
26774,차지비,대구시 달성군 엘레강스모텔,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 현풍읍 현풍동로 198(성하리 255-3),24시간 이용가능,,,,"('35.701907818092', '128.440148801786')","(1085070.922142398, 1745436.3509149929)"
26776,차지비,대구시 달성군 오데오사우나모텔,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 논공읍 남리길 10주차장,24시간 이용가능,,,,"('35.726280431216', '128.44839418061')","(1085812.187941307, 1748161.0737276985)"
26778,차지비,대구시 달성군 옥우촌한우,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 옥포읍 옥포로 565지상주차장,24시간 이용가능,,,,"('35.7468911635276', '128.492192489346')","(1089749.6890566652, 1750465.23915429)"
26780,차지비,대구시 달성군 죽곡청아람5단지,1,AC완속,대구광역시 ,달성군 ,"대구광역시 달성군 다사읍 대실역남로 11501동, 503동 앞 지상주차장",24시간 이용가능,거주자외 출입제한,,,"('35.8563026617204', '128.465252240515')","(1087327.7402901177, 1762696.8371196613)"
26796,차지비,대구시 달성군 화원애오리식당,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 화원읍 비슬로500길 12-15,24시간 이용가능,,,,"('35.7984422861463', '128.490402936767')","(1089588.806924931, 1756228.3684135599)"
26798,차지비,대구시 달성소방서,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 현풍면 비슬로 480 주차장,24시간,,,,"('35.6824958990577', '128.44694626899')","(1085682.0195904449, 1743266.2061561162)"
26799,차지비,대구시 대구시설공단,1,AC완속,대구광역시 ,남구 ,"대구광역시 남구 대명로 29 실외 주차장(구청 건물 앞면, 뒷편)",24시간,,,,"('35.8389458023788', '128.561065192597')","(1095941.3972229136, 1760756.4366232364)"
26801,차지비,대구시 대구시설공단(신천둔치관리소),1,AC완속,대구광역시 ,수성구 ,대구광역시 수성구 신천동로 272주차장,24시간 이용가능,,,,"('35.8491286902001', '128.608341222038')","(1100191.5480626575, 1761894.8269388233)"
26802,차지비,대구시 동구 고향차밭골식당,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 파계로138길 12주차장,24시간 이용가능,,,,"('35.990612482199', '128.638272410742')","(1102882.3845882483, 1777711.9292629068)"
26803,차지비,대구시 동구 삼덕주식회사,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 안심로59길 366층 옥상주차장,24시간 이용가능,,,,"('35.8694731568847', '128.718947881637')","(1110135.1705016477, 1764169.2253468176)"
26806,차지비,대구시 동구 안심농장식육식당,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 대경로 1건물앞 지상주차장,24시간 이용가능,,,,"('35.8757176104856', '128.755715789617')","(1113440.6332662774, 1764867.3205856292)"
26808,차지비,대구시 동구 앤모텔,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 파계로6길 29지상주차장,24시간 이용가능,숙박 시설 이용자로 제한,,,"('35.9399257485616', '128.639800585996')","(1103019.7687005755, 1772045.433892027)"
26810,차지비,대구시 동구 칼라디움예식장,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 반야월로 400지상주차장,24시간 이용가능,,,,"('35.8713700295426', '128.732449580338')","(1111348.983437093, 1764381.2851771472)"
26815,차지비,대구시 동부소방서,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 동대구광역시로 507 주차장,24시간,,,,"('35.8866236166113', '128.635524099685')","(1102635.3093434602, 1766086.5515123676)"
26816,차지비,대구시 북구 라운드트립애견카페,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 공항로 92,24시간 이용가능,,,,"('35.8991320651659', '128.625225894696')","(1101709.4929181095, 1767484.9266047257)"
26818,차지비,대구시 북구 리치프라자상가관리단,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 옥산로 17길 14지하주차장,24시간 이용가능,,,,"('35.8857762840701', '128.586019043273')","(1098184.767291414, 1765991.8244392702)"
26819,차지비,대구시 북구 무태골프연습장,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 호국로 143주차장,24시간 이용가능,,,,"('35.9140175156843', '128.599240484707')","(1099373.3848863707, 1769149.0373177847)"
26821,차지비,대구시 북구 삐에로모텔,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 대현로 32주차장,24시간 이용가능,,,,"('35.8854240748924', '128.603326238049')","(1099740.6972051673, 1765952.4494089263)"
26823,차지비,대구시 북구 스카이빌딩대구지점,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 칠곡중앙대로 411지하2층주차장,09:00~18:00,,,,"('35.9325261941235', '128.5479956248')","(1094766.433182906, 1771218.20479358)"
26824,차지비,대구시 북구 우주테크,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 오봉로16길 27-16주차장,24시간 이용가능,,,,"('35.8941876018602', '128.581074031208')","(1097740.206962868, 1766932.1630624216)"
26826,차지비,대구시 북구 청우물류,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 신천동로 654지상주차장,24시간 이용가능,,,,"('35.8786136809253', '128.604819284144')","(1099874.923179505, 1765191.085179688)"
26827,차지비,대구시 북구 침산코오롱하늘채1차,1,AC완속,대구광역시 ,북구 ,"대구광역시 북구 침산로22길 31 (침산동, 침산동코오롱하늘채아파트) 101동~103동,105동~106동지하2층 입구 좌측(105-73 (침산동코오롱하늘채아파트) 지하2층 입구 좌측)",24시간 이용가능,,,,"('35.8857044161848', '128.592701767404')","(1098785.5492503257, 1765983.7900087573)"
26831,차지비,대구시 북구 협성휴포레강북아파트,1,AC완속,대구광역시 ,북구 ,"대구광역시 북구 태암남로 60102, 104, 105, 106동 B1주차장",24시간 이용가능,거주자외 출입제한,,,"('35.9244204614154', '128.553795828145')","(1095287.8758549958, 1770312.028885766)"
