 ID	   위도	     경도	        지오이드고	       정밀도
558	36.54106	127.22135	  24.738		-
559	36.51411	127.24574	  24.806		-
560	36.59407	127.29674	  24.851		-
561	36.62461	127.28898	  24.840		-
562	36.47369	127.29785	  24.954		-
563	36.53298	127.38100	  25.141		-
564	36.52579	127.26348	  24.832		-
565	36.47728	127.28565	  24.918		-
566	36.55634	127.29120	  24.852		-
567	36.64887	127.18254	  24.624		-
568	36.45392	127.26126	  24.891		-
569	36.58418	127.26791	  24.800		-
570	36.50243	127.17811	  24.669		-
571	36.58508	127.25683	  24.781		-
572	36.55274	127.20804	  24.704		-
573	36.51860	127.24463	  24.800		-
574	36.57700	127.29230	  24.845		-
575	36.58598	127.29341	  24.845		-
576	36.53837	127.18919	  24.670		-
577	36.49435	127.24130	  24.812		-
578	36.42158	127.27235	  24.949		-
579	36.46740	127.28011	  24.919		-
580	36.50782	127.17367	  24.655		-
581	36.55813	127.35439	  25.020		-
582	36.52579	127.34996	  25.035		-
583	36.52310	127.38544	  25.169		-
584	36.44943	127.24019	  24.852		-
585	36.43596	127.30450	  25.013		-
586	36.51052	127.26237	  24.845		-
587	36.46650	127.33444	  25.060		-
588	36.58688	127.24685	  24.766		-
589	36.55634	127.36992	  25.072		-
590	36.50603	127.20028	  24.717		-
591	36.63449	127.21913	  24.729		-
592	36.59407	127.30228	  24.862		-
593	36.55454	127.36326	  25.051		-
594	36.71894	127.20139	  24.591		-
595	36.50872	127.24685	  24.811		-
596	36.58598	127.28122	  24.823		-
597	36.55095	127.28233	  24.837		-
598	36.59317	127.28787	  24.834		-
599	36.62551	127.19030	  24.677		-
600	36.54017	127.24685	  24.784		-
601	36.44224	127.20915	  24.789		-
602	36.59407	127.24463	  24.764		-
603	36.60305	127.29785	  24.853		-
604	36.50513	127.25461	  24.830		-
605	36.60395	127.28787	  24.834		-
606	36.55634	127.19252	  24.673		-
607	36.72613	127.16147	  24.444		-
608	36.50154	127.22245	  24.767		-
609	36.53747	127.33000	  24.969		-
610	36.58778	127.29785	  24.854		-
611	36.51771	127.25128	  24.814		-
612	36.50603	127.23132	  24.782		-
613	36.57969	127.25128	  24.772		-
614	36.47279	127.25350	  24.856		-
615	36.47638	127.29120	  24.933		-
616	36.51232	127.23022	  24.776		-
617	36.55005	127.35439	  25.026		-
618	36.54286	127.22245	  24.738		-
619	36.49345	127.24463	  24.819		-
620	36.69468	127.20361	  24.628		-
621	36.49435	127.25128	  24.831		-
622	36.62461	127.20582	  24.721		-
623	36.54735	127.22135	  24.732		-
624	36.51052	127.24796	  24.813		-
625	36.51142	127.35661	  25.071		-
626	36.67402	127.22467	  24.708		-
627	36.51950	127.23243	  24.776		-
628	36.68300	127.20804	  24.652		-
