index,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용가능시간,이용자 제한,충전용량,비고,WGS84,GRS80
25070,차지비,계룡스파텔,1,AC완속,대전광역시 ,유성구 ,"대전광역시 유성구 온천로 81 (봉명동, 계룡스파텔)(539-1 (계룡스파텔))",~,,,,"('36.3551304956729', '127.347881127961')","(986380.1408241242, 1817527.015874801)"
25283,차지비,관저원앙마을4-1아파트1주차장,1,AC완속,대전광역시 ,서구 ,"대전광역시 서구 관저북로 14 (관저동, 원앙마을4단지아파트)1주차장",,,,입주민 등 거주자 외 출입 제한,"('36.3024522696252', '127.33839026595')","(985517.9603336112, 1811664.2328156084)"
25868,차지비,구봉마을5단지아파트3주차장,1,AC완속,대전광역시 ,서구 ,"대전광역시 서구 관저로 51 (관저동, 구봉마을5단지)지하주차장",24시간 이용가능,,,입주민 등 거주자 외 출입 제한,"('36.3003657081203', '127.328422668147')","(984612.471627416, 1811432.0105416125)"
25872,차지비,구봉마을8단지 제1주차장,1,AC완속,대전광역시 ,서구 ,"대전광역시 서구 관저로 84 (관저동, 구봉마을8단지)제1주차장",,,,입주민 등 거주자 외 출입 제한,"('36.297474685202', '127.330067672716')","(984761.909143687, 1811110.2563471217)"
26923,차지비,대사동계룡아파트,1,AC완속,대전광역시 ,중구 ,"대전광역시 중구 계룡로929번길 40 (대사동, 계룡아파트)(248-219 (계룡아파트))",~,,,,"('36.3203415959261', '127.417470816299')","(992701.892373806, 1813655.211765475)"
26968,차지비,대전광역시 이마트TR(월평점),1,AC완속,대전광역시 ,서구 ,대전광역시 서구 한밭대로 580 본관4층 J구역,10:00~23:00,,,,"('36.3577019635918', '127.362920657362')","(987746.380141585, 1817813.2054389394)"
26970,차지비,대전광역시 한국철도시설공단,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 중앙로 242 지하1층 주차장 09구역,09:00~18:00,,,,"('36.3310054889762', '127.436493879664')","(994430.0087539695, 1814842.041623082)"
26971,차지비,대전광역시 한화갤러리아백화점(타임월드),1,AC완속,대전광역시 ,서구 ,대전광역시 서구 대덕대로 211 본관 2층 A구역,10:30~20:00,,,,"('36.3519543043064', '127.378167047167')","(989131.411324778, 1817173.5240749936)"
26972,차지비,대전선비마을2단지,1,AC완속,대전광역시 ,대덕구 ,"대전광역시 대덕구 동춘당로114번길 47 (송촌동     선비마을아파트) 201동~211동 상가동P1 B1, P2 지상, P3 지상, P4 B1, P4 B1, P3 B1",24시간 이용가능,,,,"('36.3691970079572', '127.438884689357')","(994647.1976111503, 1819092.53764935)"
26978,차지비,대전솔랑마을아파트,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 대전로 968 (삼성동     솔랑마을아파트)대전솔랑마을아파트,24시간 이용가능,,7kW,,"('36.343240748362', '127.423010170208')","(993205.1051341273, 1816203.7555005942)"
26985,차지비,대전시 대덕구 대전선비마을5단지,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 계족산로 136주차장,24시간 이용가능,거주자외 출입제한,,,"('36.3657989575413', '127.445847623365')","(995279.7329753212, 1818714.3542155616)"
26995,차지비,대전시 대덕구 이편한세상대전법동,1,AC완속,대전광역시 ,대덕구 ,"대전광역시 대덕구 중리북로 46105동 B2,111동 B2, 112동B2(e편한세상 대전법동 105동 B2,111동 B2, 112동B2)",24시간 이용가능,,7kW,,"('36.3668436843805', '127.423886685475')","(993284.7306056559, 1818830.6262936832)"
27005,차지비,대전시 대덕구 한밭아파트,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 석봉로58번안길 82지하1층 9번기둥,24시간 이용가능,거주자외 출입제한,,,"('36.4467158447147', '127.4239852721')","(993293.6865323781, 1827719.9375640447)"
27006,차지비,대전시 동구 삼정그린코아포레스트2단지,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 새울로 19지하2층주차장 47,24시간 이용가능,거주자외 출입제한,7kW,,"('36.3209943198477', '127.462028901059')","(996749.6923871387, 1813727.8561773505)"
27014,차지비,대전시 동구 천동휴먼시아1단지,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 대전로542번길 78주차장,24시간 이용가능,거주자외 출입제한,,,"('36.3154865690411', '127.446044443222')","(995297.6127254061, 1813114.875244888)"
27018,차지비,대전시 동구 천연장모텔,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 우암로 239주차장,24시간 이용가능,,,,"('36.3442727247489', '127.44277648915')","(995000.7412461357, 1816318.6085268352)"
27020,차지비,대전시 동구 호텔에비뉴,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 동서대로1705번길 38-1주차장,24시간 이용가능,,,,"('36.3517326591168', '127.438174246217')","(994582.6586668256, 1817148.8562423754)"
27022,차지비,대전시 서구 건양대학교병원,1,AC완속,대전광역시 ,서구 ,"대전광역시 서구 관저동로 158옥외(급속1), 지하1층(완속3), 지하2층(완속2)(건양대학교 대전메디컬캠퍼스)",24시간 이용가능,,,,"('36.3077818180786', '127.342646778061')","(985904.6356108916, 1812257.3808528536)"
27030,차지비,대전시 서구 대전시청,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 둔산로 100지하1층,24시간 이용가능,,,,"('36.3503849976553', '127.384633005948')","(989718.799857767, 1816998.8692861164)"
27032,차지비,대전시 서구 모텔코보스,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 둔산로73번길 25주차장,업소고객전용,업소고객전용,7kW,업소고객전용,"('36.3525339137678', '127.381689853763')","(989451.4344286233, 1817238.0312686898)"
27034,차지비,대전시 서구 이마트둔산점,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 둔산북로 415F(959-2 대전둔산이마트 5F),24시간 이용가능,,7kW,,"('36.3563797165041', '127.377763527367')","(989094.7542857552, 1817666.0469560623)"
27039,차지비,대전시 유성구 NC대전유성점,1,DC차데모+AC3상+DC콤보,대전광역시 ,유성구 ,"대전광역시 유성구 계룡로 119지하2층 11번기둥 급속2대, 지하3층 11번기둥 급속2대(549-11 골든하이아울렛 지하2층 11번기둥 급속2대, 지하3층 11번기둥 급속2대)",24시간 이용가능,,50kW,,"('36.3537391187102', '127.344039589561')","(986031.1630960535, 1817372.1636351207)"
27043,차지비,대전시 유성구 발렌타인모텔,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 장대로 20-19주차장,비개방,주차장협소로 모텔고객만 충전,,,"('36.3569370040151', '127.336645030153')","(985359.4174895814, 1817728.0698452848)"
27045,차지비,대전시 유성구 세종아파트,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 유성대로 1741주차장,24시간 이용가능,거주자외 출입제한,,,"('36.4002913376325', '127.40424395435')","(991500.3216092204, 1822553.1573955852)"
27055,차지비,대전시 유성구 연구개발특구진흥재단 ,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 엑스포로 123번길 27-5지하주차장,24시간 이용가능,,,,"('36.375211986604', '127.393066762831')","(990484.9495118039, 1819761.9701180886)"
27056,차지비,대전시 유성구 열매마을7단지,1,AC완속,대전광역시 ,유성구 ,"대전광역시 유성구 은구비남로 55 (지족동)701동 지하2층, 704~705동 지하2층, 708~709동 지하2층",24시간 이용가능,거주자외 출입제한,,,"('36.3734241120674', '127.320912901566')","(983930.2602300813, 1819562.9899828108)"
27066,차지비,대전시 유성구 오투그란데미학아파트,1,AC완속,대전광역시 ,유성구 ,"대전광역시 유성구 학하남로 10지하2층, 지하3층",24시간 이용가능,거주자외 출입제한,,,"('36.3437063754614', '127.302404186776')","(982248.8689320199, 1816255.5771140973)"
27072,차지비,대전시 유성구 하우스디어반라파예트,1,DC차데모+AC3상+DC콤보,대전광역시 ,유성구 ,"대전광역시 유성구 엑스포로151번길 19지하1층, 지하2층, 지하3층(도룡 하우스디)",24시간 이용가능,,50kW,,"('36.3761518348165', '127.395382761984')","(990695.3423384454, 1819866.5698093052)"
27078,차지비,대전시 유성구 한국원자력기술,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 배울1로 277지상 주차장(926 한국원자력기술),24시간 이용가능,,7kW,,"('36.4125451886915', '127.409723504047')","(991998.1015621973, 1823916.940419211)"
27080,차지비,대전시 유성구 한승미메이드204동,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 진잠로149번길 30204동 지하1층(616 한승미메이드아파트 204동 지하1층),24시간 이용가능,,7kW,,"('36.3049679607772', '127.317820101568')","(983649.3003113467, 1811944.2147469427)"
27102,차지비,대전시 중구 선화동현대아파트,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 보문로 341주차장,24시간 이용가능,거주자외 출입제한,,,"('36.332913397486', '127.418805258916')","(992823.117441534, 1815054.3808480136)"
27104,차지비,대전시 중구 세이백화점,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 문화동 1-227,24시간 이용가능,,,,"('36.3205664967689', '127.409140100014')","(991945.1032597511, 1813680.2419335365)"
27106,차지비,대전시 중구 세이탄방점,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 문정로 85지하1층 주차장(744 세이탄방점),24시간 이용가능,,,,"('36.3470384080283', '127.388833434095')","(990100.3802870205, 1816626.4131416464)"
27108,차지비,대전시 중구 세이투백화점,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 계백로 17002층 주차장(1-16 세이백화점),24시간 이용가능,,,,"('36.3206307458962', '127.408799114142')","(991914.127004271, 1813687.392491241)"
27110,차지비,대전시 중구 자우리호텔,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 대흥로111번길 35주차장,24시간 이용가능,,,,"('36.324636927866', '127.423731821327')","(993270.6622473833, 1814133.2574632945)"
27114,차지비,대전시 한밭새마을금고 롯데지점,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 계룡로 599지하주차장,24시간 이용가능,,,,"('36.3412746380409', '127.390197719078')","(990224.3163314468, 1815984.9387493883)"
27116,차지비,대전시 한전KPS 플랜트사업센터,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 산내로 451태양광시설주차장,24시간 이용가능,,,,"('36.225330631308', '127.443783608766')","(995092.2312376152, 1803081.0387989036)"
27117,차지비,대전시 해태산업 라도무스아트센터,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 동서대로 639 주차장,24시간,,,,"('36.333056192309', '127.333649072247')","(985087.2550185696, 1815070.2730891164)"
27374,차지비,둔산아너스빌오피스텔,1,AC완속,대전광역시 ,서구 ,"대전광역시 서구 둔산북로 121 (둔산동, 아너스빌오피스텔)",24시간 이용가능,,,,"('36.3563094826699', '127.387871708301')","(990013.0140166177, 1817658.2303349604)"
27378,차지비,둥지아파트,1,AC완속,대전광역시 ,서구 ,"대전광역시 서구 청사로 254 (둔산동, 둥지아파트)(912 (둥지아파트))",~,,,,"('36.3590607260151', '127.392657078287')","(990447.7324475702, 1817964.4278682896)"
27546,차지비,모닝빌아파트,1,AC완속,대전광역시 ,서구 ,"대전광역시 서구 도마로 59 (변동, 모닝빌아파트)지하주차장",,,,입주민 등 거주자 외 출입 제한,"('36.322587654182', '127.376852900575')","(989012.0300133674, 1813905.1851089345)"
27690,차지비,미소마을아파트,2,AC완속,대전광역시 ,서구 ,"대전광역시 서구 신갈마로 66-17 (갈마동, 미소마을)지하주차장",24시간 이용가능,,,입주민 등 거주자 외 출입 제한,"('36.3406503983406', '127.367979603225')","(988205.9510868354, 1815915.4644672344)"
27883,차지비,봉명동동아벤처타워,1,AC완속,대전광역시 ,유성구 ,"대전광역시 유성구 온천로 59 (봉명동, 동아벤처타워)",24시간 이용가능,,,,"('36.355601798345', '127.344588575888')","(986081.0347831711, 1817579.4691468459)"
28453,차지비,삼성타운2단지아파트,1,AC완속,대전광역시 ,동구 ,"대전광역시 동구 우암로 133-1 (삼성동, 주공삼성타운아파트) 201동~203동",,,,입주민 등 거주자 외 출입 제한,"('36.3410474920451', '127.432346273497')","(994053.2268436048, 1815959.6587087328)"
28547,차지비,새들뫼휴면시아1단지아파트,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 계족로 137 (대동     새들뫼휴먼시아1단지아파트),24시간 이용가능,,,,"('36.3272442729139', '127.443124606043')","(995032.3653065433, 1814423.4399451884)"
30540,차지비,석봉동금강엑슬루타워,1,AC완속,대전광역시 ,대덕구 ,"대전광역시 대덕구 대덕대로 1555 (석봉동, 금강엑슬루타워)(770 (금강엑슬루타워))",~,,,,"('36.4503223775895', '127.420365594807')","(992964.8633822406, 1828121.3238943596)"
30566,차지비,선화동센트럴뷰아파트,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 중앙로 45 (선화동     센트럴뷰아파트),24시간 이용가능,,,,"('36.3238733665735', '127.416396042272')","(992604.2564376057, 1814048.2774906151)"
32012,차지비,엠엔에스 충청지사,1,AC완속,대전광역시 ,서구 ,"대전광역시 서구 둔산북로 51 (둔산동, KT충남본부)Kt MnS 충청지사(1374 (KT충남본부))",24시간 이용가능,사업장 거주자외 출입제한,,,"('36.3564834438024', '127.380149698941')","(989311.5218012596, 1817677.591206749)"
32384,차지비,용운동한화꿈에그린아파트,1,AC완속,대전광역시 ,동구 ,"대전광역시 동구 대학로50번길 53 (용운동, 한화꿈에그린아파트) 101동~104동,107동~110동(703 (한화꿈에그린아파트))",~,,,,"('36.3320194478701', '127.457069440528')","(996299.1590100508, 1814954.8894061581)"
32841,차지비,월드컵패밀리타운,1,AC완속,대전광역시 ,유성구 ,"대전광역시 유성구 유성대로783번길 381지하 주차장 A17기둥 3대,2지하 주차장 A22 1대,5지하주차장 A13/14 기둥 4대",09:00~18:00,,,공동주택 입주민 전용,"('36.3645252571281', '127.335907997201')","(985292.4630410463, 1818572.59869786)"
32921,차지비,유성목련입주자1단지,1,AC완속,대전광역시 ,유성구 ,"대전광역시 유성구 월드컵대로290번길 39 (상대동, 목련아파트1단지)지하2층전기실옆",,,,입주민 등 거주자 외 출입 제한,"('36.3466565076306', '127.33183358771')","(984922.330552613, 1816583.9098276605)"
32923,차지비,유성목련입주자2단지,1,AC완속,대전광역시 ,유성구 ,"대전광역시 유성구 월드컵대로290번길 20 (상대동, 목련아파트2단지)지하주차장 202동 1,2라인",,,,입주민 등 거주자 외 출입 제한,"('36.3475923734479', '127.331608632305')","(984901.8948786783, 1816688.0663012366)"
